msa_name,trend_coef_Price,average_value_Price,pct_coef_Price,average_pct_Price,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Rent,average_value_Rent,pct_coef_Rent,average_pct_Rent,normalized_trend_coef_Price,normalized_pct_coef_Price,normalized_average_pct_Price,Price_weight,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Rent,normalized_pct_coef_Rent,normalized_average_pct_Rent,Rent_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Wilmington, NC",69.57848820026116,2001.1329367579785,1.6553018968885936e-06,0.006619326002227761,8.524049890389882,279.09090909090907,2.2518792836849916e-07,0.0023046478437011866,0.27661459922726384,7.344194665110311,1.0517966960774518e-06,0.005693665501760863,0.2625776280243698,0.6005409636894917,0.7217485611999255,0.9843261892242953,0.07333359672230197,0.4803030171546803,0.6211069318710412,0.6944405285933432,0.4954598870492069,0.5637137604421084,0.5741926011975975,1.0696524882468044,2.748419206064443,4375.0,0.0084,148000.0,1744.1168090795857,429566.6350164905,0.004060177553158037
"Salem, OR",82.94940938624666,2231.755728606956,-2.1352869069649334e-06,0.007435242636113066,6.531059695395168,260.90909090909093,-1.706022640628455e-07,0.0016383508735221218,0.23780822201968527,7.253938747922449,-1.0920328200062036e-06,0.006189317621225119,0.31935836623525116,0.07113776691225819,0.8315564130074041,1.1509147792426553,0.06589845683825023,0.2997806475115193,0.47051833280956384,0.536416789647814,0.4145836035425772,0.10394795105248224,0.6402935171874448,1.0548771207300218,2.742208689620491,3016.0,0.0097,183100.0,1622.1724153681516,443905.3286055748,0.0036543206644169567
"Modesto, CA",78.06780344345918,2144.8687048203815,-1.1568669909030267e-06,0.006510961044614902,6.602358453838208,282.72727272727275,2.2028518243270103e-07,0.0016667039903501572,0.2963538441505484,8.400634482846904,-6.524666597646077e-07,0.00623080260043296,0.2986282171878825,0.2077863611430824,0.707164567305827,1.0057927844937096,0.06616444722993133,0.4780668442251497,0.4769263705663808,0.5430908177963122,0.536598403022571,0.19821733671378183,0.6458260167325331,1.1824244197551042,2.731308022045126,2598.0,0.0076,195400.0,1869.610331384016,466034.6389841752,0.004011741134648794
"Missoula, MT",103.66747277510565,2745.7130003926354,1.3384253373976674e-06,0.007148928352520281,2.6468265900449635,93.63636363636364,1.580044462297152e-07,0.0016186923691912608,0.2371720883613952,6.237402140880603,2.0208483025002868e-06,0.005836225778670168,0.40733936000195275,0.5562851838466012,0.7930236081626135,1.2003629681645662,0.051407760118781426,0.44966021288995345,0.466075349036078,0.5174831091548594,0.4132578388152805,0.7715366273374284,0.5932046552520761,1.0064624940673566,2.724308571386782,4271.0,0.0084,68400.0,1418.979797979798,561296.1222025356,0.00252804133478011
"Knoxville, TN",59.50923844244118,1728.7507172659627,2.5179702992695363e-06,0.007480388554811382,16.018913473142412,514.5454545454545,3.138470910861558e-07,0.0013172066023008082,0.2762104600979801,8.151160584948675,2.497247434776702e-06,0.0064198939127180785,0.2198177144383099,0.7210234094548824,0.8376322498567288,1.0574499642950388,0.10129427575103045,0.5207410129676924,0.3979370844109106,0.49923136016194103,0.49461762159831885,0.873705214438379,0.6710435200114029,1.1656611416097218,2.7223424660667015,4873.0,0.0071,439100.0,1777.676192019433,342592.3016640567,0.005188897074992094
"Los Angeles, CA",143.66761345291445,3914.137911183568,4.770008036865982e-07,0.005485119633975446,68.42351094447231,4737.272727272727,-1.2688678164766976e-07,0.0009310469166174224,0.32014972192422575,9.834449089508588,-1.554022183314099e-07,0.00421436942608705,0.5772033121285758,0.4359764599181801,0.5691045781852876,1.1463078903138633,0.2967972510016411,0.3197195510684849,0.3106618172497023,0.6074590682513434,0.5861913384006561,0.3048178072828319,0.37691144011244415,0.9631027785131002,2.716869737078307,2598.0,0.0076,6273400.0,2924.553381752241,961667.108975696,0.003041128634281026
"Fresno, CA",65.04349242160387,1784.845480466629,-1.4335760361444852e-07,0.006282614730846916,18.35137154009765,678.1818181818181,-5.7646051159406974e-08,0.0019911669090443263,0.30048176648755653,8.2523003792373,9.736030450138568e-07,0.00579238208704733,0.24331938810853762,0.34933563946333823,0.6764332190997996,0.9197526072083372,0.10999584992086375,0.35130067910700463,0.5502576606072495,0.6602535105281132,0.5452013966860976,0.5469443452434322,0.587357594253369,1.1325589909394664,2.712565108675917,2598.0,0.0076,393600.0,1933.58343079922,397214.2287506995,0.004867860441154489
"Jacksonville, FL",65.3872661056613,1737.6507159046032,2.3419898788672996e-07,0.006974860166891404,45.29224764189323,1487.2727272727273,-1.1103256805879161e-07,0.0021551465466767895,0.24255157546115924,6.474946419024239,8.898065850362828e-07,0.0048443032738578725,0.24477925188955474,0.4020661456849156,0.7695971296008106,1.0143763814903655,0.21050270786668906,0.3269507565420504,0.5873184083081509,0.7978211161748399,0.42446921578751196,0.5289733513017333,0.4609203703994117,0.8853895861869236,2.697587083852129,5854.0,0.0089,799900.0,1730.729818696512,360543.4328490816,0.00480033655035667
"Pensacola, FL",56.73769467221769,1483.1859103451213,6.57229386202809e-07,0.006939286864448403,10.012627982658385,344.54545454545456,-1.4646625235326607e-07,0.0019474403919347819,0.28006652213520083,7.403874688930928,1.0074429336456952e-06,0.005777292352123714,0.20804812137377193,0.4611476385059799,0.7648095964623298,0.9728577178361018,0.07888695386984204,0.31078923264290587,0.5403751078596444,0.6192620617294864,0.5026540318221651,0.5542016498330686,0.5853452043909527,1.087999236213118,2.680119015778706,5854.0,0.0089,203300.0,1738.9441521789347,308550.6694325219,0.005635846311327582
"Bremerton, WA",102.84195533798189,2637.1121571500616,-1.978695628938845e-06,0.0067943283218769,2.2804236126862363,99.0909090909091,-1.043049135891923e-07,0.0011465398806266352,0.2870011979538464,8.372004424152985,-8.91331579396794e-07,0.005852436141287591,0.4038337309705759,0.0930076999132124,0.7453007575689222,1.149134488539498,0.05004084050350334,0.3300192816096672,0.35936500068010524,0.40940584118360857,0.5171065741075556,0.14699035141221614,0.5953664937179288,1.1124730678254844,2.671013397548591,2801.0,0.0098,97600.0,1949.3798864306327,556886.659093298,0.003500496653312794
"Myrtle Beach, SC",55.42846714168129,1475.905387411675,1.7663375269242306e-06,0.006051874675275839,10.600500799392066,409.09090909090907,6.789472671535133e-07,0.0027020579598883952,0.26015882642919597,7.634627344411865,1.3801235322215893e-06,0.005605325791635881,0.2024883768628415,0.6160484799458796,0.6453797158668213,0.8478680927296628,0.08108009894271985,0.6872654751731258,0.7109248889201442,0.792004987862864,0.46116444795118894,0.6341267538409053,0.5624114839013564,1.0235759318525455,2.6634490124450725,4319.0,0.0057,198700.0,1833.6277243126403,337292.52653676487,0.005436312933286338
"San Luis Obispo, CA",127.66257375544883,3710.655906044336,1.3645293788897142e-07,0.0055315720247226235,1.3738073253560883,65.45454545454545,8.351521944654826e-08,0.0008091751091372552,0.3717977701245503,12.688168793768067,3.786784323638687e-07,0.005486463173939444,0.509236568740014,0.3884146857089471,0.575356242911106,1.0845928116511199,0.04665857653934111,0.4156852130316215,0.2831177857218442,0.32977636226118534,0.6938309195568628,0.4193567763585199,0.5465597855061635,1.2403907050630263,2.6547598789753315,2598.0,0.0076,119400.0,3097.95816395664,904575.4851318136,0.003424764671248204
"Colorado Springs, CO",83.42972443186308,2099.2394788169686,-1.1954722066516417e-06,0.006363516737275433,17.64714347707291,591.8181818181819,2.8627022969830883e-08,0.0020732344900205057,0.25827191318935755,7.19052100213814,-2.6073082236805254e-07,0.005156025081084712,0.32139806435960167,0.20239465930277345,0.6873211887328335,1.0087192530924352,0.10736862467308596,0.3906503650669762,0.5688056093458516,0.6761742340189375,0.45723193630957704,0.282229028406771,0.5024920618792675,0.9597239981888446,2.644617485300217,5542.0,0.0051,331200.0,1832.3568612111148,463218.95509180543,0.0039557035416393094
"Raleigh, NC",74.33635403161412,2023.140700201396,5.656579267834634e-07,0.006390798355936348,48.022469914711735,1580.909090909091,2.42136177830447e-07,0.0025237646160858125,0.21443322692093167,5.933104537690277,8.324179189266397e-07,0.00425221132972556,0.2827823043106759,0.4483585374299478,0.6909928088648076,0.9737751131754835,0.22068819927750508,0.4880332191977867,0.6706291258191928,0.8913173250966978,0.3658678288012112,0.5166657744511768,0.38195809359192234,0.7478259223931336,2.612918360665315,4375.0,0.0084,740500.0,1753.1061993046617,445409.0297149904,0.003935946696964012
"Portland, ME",86.80345280163674,2470.5935343434094,1.2748354274075335e-06,0.006937860730464896,4.039111775186203,206.36363636363637,-6.331731094815682e-08,0.0011323321035354948,0.29508616973716345,9.07723016980936,1.1779302195172508e-06,0.00558717079212459,0.3357248848302455,0.5474040565670266,0.7646176642199721,1.1003425490502177,0.056601882566556655,0.348713982226928,0.35615392612372904,0.4127558086902857,0.5339564456272025,0.5907643636082612,0.5599903057193913,1.0939467513465937,2.607045109087097,2510.0,0.0136,218700.0,2184.107375886525,514231.5911130518,0.00424732243921272
"Fayetteville, AR",58.61624996329992,1641.7419129427822,1.2136762864704816e-06,0.007065243643993121,21.203890578171873,712.7272727272727,-1.3020001946223173e-07,0.0026950190704017013,0.1861119729642903,5.7077471536569995,1.2217604555729226e-06,0.004826579480524,0.21602556396833344,0.5388624166267331,0.7817611363721508,0.9977867003404843,0.12063758720751348,0.3182083626840486,0.7093340419642216,0.8299716291717351,0.3068435670926674,0.6001641987186049,0.4585566985251745,0.7654002656178419,2.5931585951300615,6099.0,0.0062,311600.0,1529.0849886735466,337549.0596734301,0.004529963704099476
"San Jose, CA",243.22921425896308,7235.382750879949,-1.1608678880295593e-06,0.006206372749793997,26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,0.17121313738417204,6.868938039594534,-4.2547500038574504e-07,0.002398575327807264,1.0,0.2072275857553089,0.6661724059121813,1.6661724059121812,0.13906943405391659,0.1430306723748929,0.36787699291206477,0.5069464269659814,0.2757929373507861,0.246897981893846,0.13475439400723038,0.41054733135801647,2.583666164236179,2598.0,0.0076,1162200.0,3277.120039914307,1633092.063824156,0.0020066964456617264
"Asheville, NC",71.15605422103403,2049.8309411968776,2.7824636329448396e-07,0.0068288860337214225,6.43257816430223,250.0,-1.4993131307450432e-07,0.0014925867837947198,0.26187061688105345,7.545305439956271,9.602233745122944e-07,0.005770472092388982,0.2692768944391455,0.40821791327490214,0.7499516102950875,1.019228504734233,0.06553105715835691,0.3092087968859894,0.4375744488540029,0.5031055060123598,0.46473198658402304,0.544074940287783,0.5844356442417058,1.0491676308257287,2.5715016415723215,4375.0,0.0084,206600.0,1773.5420542493714,431000.658145281,0.004114940478006297
"Denver, CO",96.39442734279348,2702.5957921418694,-2.066641670790246e-06,0.006348274150591006,67.48897518236149,2261.818181818182,-1.6632834989020696e-07,0.0015969302088772886,0.21415277942649413,6.897886035471945,-2.5043572717727894e-08,0.0042485275606833055,0.3764537625966812,0.08072493380238967,0.6852698079540939,1.061723570550775,0.2933108293747844,0.3017300063608546,0.46115692169676165,0.7544677510715461,0.3652833488084634,0.33277453040930427,0.3814668205832419,0.7467501693917054,2.5629414910140262,5542.0,0.0051,1627100.0,2026.856121069835,597619.1690970184,0.0033915513856965854
"Kennewick, WA",80.83164304385018,2137.4604416256752,-1.1279789743472293e-06,0.007292635485298069,5.752890340796725,207.27272727272728,6.646317365151787e-09,0.0018618333657645335,0.22640273541596637,6.381255650194214,7.718441124953801e-07,0.004870468224115993,0.3103650938490923,0.2118209344256409,0.8123640295787053,1.1227291234277976,0.06299538284448329,0.3806248284618121,0.5210272153766088,0.584022598221092,0.3908134545498159,0.5036751122120661,0.4644097677225988,0.8552232222724148,2.5619749439213044,2801.0,0.0098,128000.0,1699.7338217338215,430394.9161865236,0.003949242330263015
"Savannah, GA",50.00412468842076,1517.5867694788417,2.569671711859214e-06,0.006283025622214057,9.603732765363551,325.45454545454544,1.448440441966754e-07,0.0019129318911733206,0.25007907135800506,7.435355017517659,2.1987424346171734e-06,0.005531115882173671,0.17945345170543503,0.7282441591903981,0.6764885177620383,0.8559419694674734,0.07736151077125475,0.44365767162972974,0.5325759026734287,0.6099374134446834,0.44015725306529735,0.8096878138122741,0.5525147381832551,0.9926719912485524,2.4585513741607095,4006.0,0.0092,206500.0,1802.976711117876,337555.3722156615,0.005341276897130726
"Panama City, FL",64.277773673632,1701.7008894987373,9.714939021435274e-07,0.006924956449150634,1.143982697740709,65.45454545454545,7.139241543528951e-07,0.0009352641117807748,0.2902418631471171,7.303484185545562,-1.1749873899424383e-07,0.005651261726636507,0.24006769922585047,0.5050386137559281,0.7628809777113382,1.0029486769371887,0.04580118232866614,0.703218651074697,0.3116149380652561,0.35741612039392223,0.5238604371522575,0.312946589784143,0.5685375696400263,1.0923980067922838,2.452762804123395,5854.0,0.0089,88300.0,1752.428282828283,354855.1292729427,0.004938433006220895
"Huntsville, AL",52.47638265340365,1285.9176087557994,1.463570761966086e-06,0.005634590542852063,17.42268950920958,550.0,4.4289379280560314e-07,0.0022767535644842725,0.2381208678814787,5.927520138949332,9.623488345328741e-07,0.005365305943946172,0.1899521024974682,0.5737633096093355,0.5892207012422419,0.7791728037397101,0.10653126648999726,0.5796000166381025,0.6148025951906929,0.7213338616806901,0.4152351880803537,0.5445307665740412,0.5304020741460178,0.9456372622263716,2.446143927646772,5144.0,0.0041,280400.0,1467.9633944586967,309105.9223148174,0.004749062662615727
"Boulder, CO",114.64319779107697,3278.7328560578994,-1.9544495565010044e-06,0.005984814909193941,8.212549943691252,306.3636363636364,8.473254840639656e-08,0.0016792708029471192,0.24290768782696803,7.6361099937379695,4.415362063567004e-08,0.004227496722791313,0.4539486967961668,0.09639396756768236,0.6363546653281403,1.090303362124307,0.07217150085078408,0.41624044434525537,0.47976657364149927,0.5519380744922834,0.4252113887685998,0.34761456473616353,0.3786621162470689,0.8038735050156687,2.446114941632259,5542.0,0.0051,212400.0,2267.2911156096125,755848.6995584596,0.0029996626532983184
"Visalia, CA",57.41513855560542,1558.763386980492,-1.8428217914745263e-07,0.0063362123921604846,7.128778382509112,247.27272727272728,2.476322798565651e-07,0.0019831983879185864,0.24548587008631995,6.7438770145694376,1.1751485323686267e-06,0.004897710767569556,0.21092494364055175,0.34362000998332226,0.6836465100247829,0.8945714536653346,0.0681283333630646,0.4905400255323765,0.5484567092497872,0.6165850426128517,0.430584572619897,0.5901678028119102,0.4680428745034598,0.8986274471233568,2.409783943401543,2598.0,0.0076,143700.0,1791.2614476237666,344828.33980188286,0.005194646845595449
"Manchester, NH",75.6026152317413,2247.7791700837242,1.444308431393093e-06,0.006660498359776364,0.2939635268337741,67.27272727272727,-1.0789896144027691e-07,0.0007456865564389292,0.29294601484083543,8.14860352481167,8.588520561344232e-07,0.005448882720827316,0.2881595886960164,0.5710730839187106,0.7272896274663806,1.015449216162397,0.042630062141677215,0.3283800140201823,0.26876885028437364,0.31139891242605083,0.529496153618555,0.5223348411365981,0.5415479994641503,1.0710441530827053,2.3978922816711528,2032.0,0.0218,116100.0,1997.1228894747687,480687.7825262304,0.004154719470877729
"Grand Rapids, MI",54.10997101053833,1544.9468185508479,-2.353886441869329e-07,0.006817401762392887,11.884871898578655,584.5454545454545,-1.8724775437595953e-08,0.0013425047363308487,0.215516897044676,6.865604513679978,3.909186047628978e-08,0.005842600211756853,0.1968892724620948,0.33648235212384153,0.7484060318477458,0.9452953043098407,0.08587163219234072,0.36905291515831845,0.40365467091206103,0.48952630310440176,0.3681263032701574,0.3465290193422065,0.5940547592855288,0.9621810625556861,2.3970026699699285,3564.0,0.0154,585700.0,1598.2777921109964,325159.0774157741,0.004915371899851076
"East Stroudsburg, PA",55.73883035213201,1397.8480244778586,2.7645178096496494e-06,0.006700727794825935,-0.17748768520687946,22.727272727272727,-2.3265056042570418e-07,0.0008661321881606388,0.2857835365284301,7.860343156675152,1.7825581638556143e-06,0.005917961916415821,0.20380636026561272,0.7554568568443777,0.732703793152875,0.9365101534184878,0.0408712448033725,0.2714800334338034,0.295990554353015,0.33686179915638753,0.5145688486679899,0.7204329096016666,0.6041051101523797,1.1186739588203696,2.392045911395245,2902.0,0.0158,57900.0,1818.701923076923,298415.69225222926,0.0060945250879759555
"Eugene, OR",80.20704747178158,2093.7676838946963,-9.043933713201566e-07,0.006588702735618931,1.304948273376164,116.36363636363636,-4.6895959716380734e-07,0.0008665057371727605,0.25716394917213636,7.54691047155278,3.874763796903656e-07,0.005492645770250223,0.30771269636861986,0.24304746389662057,0.7176272147510478,1.0253399111196677,0.04640168782757537,0.1636980113023303,0.29607497950416206,0.3424766673317374,0.4549228309918453,0.42124358468128403,0.547384305897158,1.0023071368890033,2.3701237153404087,3016.0,0.0097,163100.0,1836.885469232354,451029.516261265,0.0040726502435115865
"Oxnard, CA",112.90809360932845,3317.9023343258496,2.699430203489875e-07,0.004970370076154804,3.9634160382469665,222.72727272727272,2.4086788891848174e-07,0.0008613518615628838,0.3560525515664888,10.596739550356485,4.893650901063553e-07,0.0044526939219246475,0.4465804313683718,0.40705824744810115,0.49982845264048115,0.9464088840088529,0.05631948860687584,0.48745474473288486,0.29491016119856495,0.3512296498054408,0.6610163449532087,0.4430946437606688,0.40869475518171383,1.0697111001349224,2.367349633949216,2598.0,0.0076,318700.0,3019.2431142585933,874665.586467303,0.003451882823529218
"Gainesville, FL",50.1702826370075,1409.5801556268877,6.218976623005632e-07,0.00652769195132808,5.650529709872067,215.45454545454547,-2.6259105842739736e-07,0.0015845072221846875,0.22633371317595607,6.658674743851445,9.596807787618634e-07,0.005515467133365888,0.1801590553694705,0.45621312079662446,0.7094162494614131,0.8895753048308837,0.06261351161829462,0.25782398598513007,0.45834922445975423,0.5209627360780489,0.3906696054545635,0.5439585751698962,0.5504277973841165,0.94109740283868,2.351635443747613,5854.0,0.0089,156300.0,1617.1536191339146,305376.3245687608,0.0052956090208289355
"Vallejo, CA",89.26456868900456,2458.881883431916,-1.752672914546395e-06,0.005558869709116023,2.143571954804679,139.0909090909091,-4.049244138757784e-08,0.0011384344049971957,0.3088947998316298,8.99988807881345,-1.2722514281477027e-06,0.004767434776960881,0.3461762198552207,0.12457460250681122,0.5790300252046277,0.9252062450598484,0.049530295483126825,0.35912454726533916,0.3575330964776349,0.40706339196076174,0.5627349805670768,0.06529825730695825,0.45066907144169527,1.0134040520087721,2.3456736890293826,2598.0,0.0076,144400.0,2432.890970094417,596981.6141401231,0.004075319762734553
"Spartanburg, SC",45.486575757825705,1253.0527684303354,9.733194740534249e-07,0.006772699340215655,8.822810581122605,310.0,-5.162569470686479e-07,0.0020535248976632212,0.17832606224331343,5.5087800659694395,4.824433462940407e-07,0.0052086117221537345,0.16026930129313424,0.5052935777351558,0.7423898817338569,0.9026591830269911,0.07444816694599521,0.14212539569451776,0.564351079257926,0.6387992462039213,0.2906169680607934,0.44161020615852686,0.5095050958339068,0.8001220638947002,2.341580493125613,4319.0,0.0057,174300.0,1395.4544046739168,264939.70768627414,0.005267064030758013
"Chattanooga, TN",49.68493587141322,1385.769119742363,1.2407602701258887e-06,0.006436082989249972,11.189897735901969,418.1818181818182,7.309571484710782e-08,0.0016768677297878717,0.2220234847315525,6.157673202647145,1.1426447336852527e-06,0.005299235546318261,0.17809798962423284,0.542645034122479,0.6970873142315868,0.8751853038558196,0.08327892996616815,0.4109328121465867,0.47922345932957905,0.5625023892957473,0.3816866680424145,0.5831970361544948,0.5215908260316368,0.9032774940740513,2.340965187225618,4873.0,0.0071,286100.0,1540.7086406428016,303161.206082139,0.005082143129571003
"Daphne, AL",61.932586883481,1668.4781535342458,6.670154710529826e-07,0.006133541019828046,5.396498404304635,183.63636363636363,-1.5168026695242156e-07,0.0024948055046402295,0.2042255249422385,5.247852666017856,1.0415777276263524e-06,0.004082816151048596,0.23010866683496695,0.4625143878084492,0.6563705518025276,0.8864792186374946,0.06166581087367196,0.3084110881390931,0.6640841282913134,0.7257499391649853,0.3445939800530021,0.561522199841884,0.35936729646809673,0.7039612765210989,2.3161904343235786,5144.0,0.0041,89100.0,1607.620401002506,377401.1129476132,0.00425971293101528
"Pueblo, CO",61.12256940705353,1481.7463339398887,-1.5223917167919418e-06,0.007582138889043548,0.8545136874062246,39.09090909090902,-1.4636324265145587e-07,0.0006982813881381212,0.20623202614164696,5.766421121283634,-1.274920032532503e-07,0.0056794252907937035,0.22666885968664013,0.1567362556317722,0.8513260332148674,1.0779948929015075,0.044721276070552006,0.3108362160088978,0.2580548920912668,0.3027761681618188,0.3487757246923358,0.3108034337187858,0.5722935051343437,0.9210692298266796,2.3018402908900057,5542.0,0.0051,64599.99999999999,1362.0622895622896,291208.5143611294,0.004677274950392378
"Durham, NC",71.21727303643583,1970.2288174862235,8.473376605195848e-07,0.006798024499936616,13.288517005094866,455.45454545454544,3.043262667393675e-07,0.0014438818752078924,0.21138137734519322,6.045365543591883,6.881036686921403e-07,0.0044151394658797334,0.2695368652730588,0.48769863977913014,0.7457981973265881,1.015335062599647,0.09110813447956867,0.5163985057380908,0.42656673865904793,0.5176748731386166,0.3595074759605753,0.4857161315025475,0.4036864361478873,0.7631939121084625,2.2962038478467264,4375.0,0.0084,351500.0,1735.7898789638784,414599.8794218342,0.004186662768412918
"Fort Collins, CO",84.35332737156304,2428.080942126594,-1.7984892459152355e-06,0.0059813860095889815,8.532382559162992,333.6363636363636,5.2270748027715895e-09,0.0020705879985069633,0.19227194337260287,6.170771215439971,5.912653805926361e-07,0.004126579233500986,0.3253202217039192,0.1181757780638616,0.6358931964916843,0.9612134181956036,0.07336468295548622,0.3799775030976199,0.5682074804824631,0.6415721634379493,0.31968154757381995,0.46494818630263784,0.3652036073059662,0.6848851548797861,2.2876707365133386,5542.0,0.0051,189400.0,1867.8867104646176,559217.7261080827,0.003340177936533439
"Bakersfield, CA",55.23724454594705,1553.304905626424,7.700444252224197e-07,0.006133405923679488,11.529888972154861,315.45454545454544,7.567357954980928e-07,0.0012231417662662467,0.2509672550631519,7.016784706298001,1.8535694934968404e-06,0.005270369923781065,0.20167633407256824,0.4769036715108824,0.6563523702662719,0.8580287043388402,0.08454731673858708,0.7227453070041118,0.3766776572885189,0.46122497402710594,0.44200831472867247,0.7356620037079807,0.5177412629703748,0.9597495776990472,2.2790032560649935,2598.0,0.0076,293100.0,1754.401058597983,351384.69692782685,0.004992821468711628
"Tucson, AZ",61.913421972274,1579.5254718875349,8.567601174316037e-07,0.006305628441107282,9.69962023150262,333.6363636363636,2.102149382739578e-07,0.0009409200294957853,0.24054327875563872,6.469436616570969,1.2063009657474598e-06,0.005545094157841202,0.23002728143220053,0.48901460388624923,0.679530454749693,0.9095577361818935,0.07771923291442523,0.4734737432004525,0.31289322201855324,0.39061245493297847,0.4202837291379262,0.5968487555833042,0.5543789021589506,0.9746626312968768,2.274832822411749,4086.0,0.0066,403800.0,1563.7728356548598,350826.115734131,0.0044574014462479316
"Worcester, MA",66.24337365302232,1968.603284053336,1.1884018045319527e-06,0.006100320784191649,1.7790189612147387,161.8181818181818,2.4501126113062017e-07,0.0007227891157425645,0.2705658659814483,8.32321295343364,1.1811420080222466e-06,0.005639816869008626,0.24841478438959042,0.5353325187065094,0.651899699560675,0.9003144839502654,0.04817027750145371,0.4893445625817155,0.2635938402349775,0.3117641177364312,0.4828537356883677,0.5914531639678556,0.5670112661241772,1.0498650018125448,2.2619436034992413,2746.0,0.0123,293600.0,1986.5728562526451,446998.24529518303,0.004444252023720534
"Atlantic City, NJ",51.50214737488218,1399.2741722168198,4.5154753145302005e-06,0.005307849724375718,-0.5728642803764641,30.90909090909091,1.3646088724483276e-06,0.0010923918201289674,0.28246684967990143,9.053526223760981,3.0861439631503673e-06,0.006030880280016062,0.18581493067990393,1.0,0.5452472045825962,0.7310621352625002,0.03939623489145783,1.0,0.3471270933547147,0.3865233282461725,0.5076565490624516,1.0,0.619164073834646,1.1268206228970976,2.24440608640577,2619.0,0.0249,132300.0,2069.6490264121844,351497.22783067526,0.005888094876836936
"Indianapolis, IN",48.49795660308834,1283.0579231886186,6.707909157180301e-07,0.006434436205488082,40.65249939181109,1568.1818181818182,2.994255790298821e-07,0.0015308743293448062,0.18602871673939372,5.454913428581037,1.6024097435808401e-06,0.004544635722864578,0.17305738261152082,0.46304167593658907,0.6968656864576518,0.8699230690691726,0.19319345197933813,0.5141632715783891,0.4462277492649901,0.6394212012443282,0.3066700529815096,0.6817982683503414,0.4209562527547589,0.7276263057362685,2.2369705760497696,4451.0,0.0085,1179500.0,1529.352250592349,280788.7054973604,0.0054466302263953634
"Greeley, CO",84.3895607315873,2330.419433779264,-2.644641637783106e-06,0.006610554651860599,3.9421846940830823,127.27272727272727,5.303447036901485e-07,0.0012296366430533264,0.20827530700817473,6.278247670836523,8.679828968705445e-09,0.004306849420266114,0.32547408970608754,0.0,0.7205680936113651,1.0460421833174527,0.05624028198850843,0.6194869212714694,0.37814555289695967,0.4343858348854681,0.3530341217532369,0.34000685320149104,0.38924471194951277,0.7422788337027497,2.2227068519056705,5542.0,0.0051,115900.0,1838.7158585499928,501002.41543655697,0.003670073839759428
"Waco, TX",48.84945398354499,1285.9147132727242,-9.620490295756054e-08,0.007308720586111049,5.101992384263153,193.63636363636363,4.2382770325222464e-07,0.0015751218176314025,0.17939673986232035,4.970018022782832,1.4729427917653324e-06,0.004335833979205101,0.17455004571706947,0.3559211046129897,0.8145287977584755,0.989078843475545,0.06056711331800759,0.570903854550656,0.45622804578633996,0.5167951591043476,0.2928483648798218,0.6540327779304671,0.3931101365491284,0.6859585014289502,2.191832504008843,5602.0,0.018,138000.0,1448.6395304395303,258689.4171859148,0.005599918026018137
"Boston, MA",91.72166657425497,2828.351438935167,2.1899368171145364e-07,0.005461847428170459,29.353154708564766,1525.4545454545455,-2.8686553220297534e-08,0.000978281379876615,0.2585026445167288,9.674183842854525,1.207829895776106e-06,0.0038440490520340598,0.35661049209722184,0.3999425342583783,0.5659725536375121,0.9225830457347339,0.1510396026884361,0.36450928632268526,0.3213371946984562,0.4723767973868923,0.4577128029502974,0.597176650010938,0.327524955170013,0.7852377581203105,2.180197601241937,2746.0,0.0123,1931100.0,3079.325954400825,694704.9146308989,0.004432566820168374
"Greenville, SC",47.40311926915085,1336.6950384708412,6.19765408036846e-07,0.006359148819447796,16.933942466326222,628.1818181818181,2.620470891712884e-07,0.001571739459923343,0.19217013963879634,5.723025044352307,9.253031133215533e-07,0.004677319256727839,0.16840806405095957,0.45591532478604,0.6867333447624999,0.8551414088134595,0.1047079245383506,0.4971147097595496,0.4554636051066164,0.560171529644967,0.3194693786410353,0.5365859389329609,0.43865112942473333,0.7581205080657687,2.173433446524195,4319.0,0.0057,465900.0,1570.9723763912125,294819.8955764363,0.005328583314635614
"Grand Junction, CO",68.2486350091643,1826.707384107593,2.7873411616972953e-07,0.00642370776488345,1.60549609319934,45.45454545454545,2.680102940325854e-07,0.0008328525302046802,0.21195979539274837,5.985311744190231,1.4248756052185663e-06,0.005309602116912836,0.25693029491603314,0.4082860340721592,0.6954218293684428,0.9523521242844759,0.0475229251963513,0.49983456460389536,0.28846907775454556,0.3359920029508969,0.3607129557132765,0.64372428615817,0.5229733275585454,0.883686283271822,2.172030410507195,5542.0,0.0051,66800.0,1495.6826923076924,400158.2653536841,0.0037377278487193497
"Medford, OR",64.8182726505163,1715.4366655730264,-1.6890257899677507e-06,0.005355912972183054,1.5518514301872992,74.54545454545455,-7.688594011010107e-07,0.0009985822654354527,0.2440618619849672,7.491156886487198,-1.411955245401765e-06,0.005665960582945964,0.24236297346184585,0.13346372052018127,0.5517156619879591,0.794078635449805,0.04732279597618301,0.02691184454643113,0.3259253619164328,0.3732481578926158,0.42761680053685264,0.035337368097833284,0.5704978313395191,0.9981146318763718,2.1654414252187926,3016.0,0.0097,89400.0,1786.8823529411766,427762.0224695024,0.004177281430046946
