msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Rent,average_value_Rent,pct_coef_Rent,average_pct_Rent,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Rent,normalized_pct_coef_Rent,normalized_average_pct_Rent,Rent_weight,total_weight,avg_insurance,prop_tax,Jobs,Rent,Price,rent_price_ratio
"Portland, OR",28.887317399634387,1185.4545454545455,-5.544777757029499e-07,0.0011180787394517596,0.19349449697711768,5.945596561001033,-8.631102026280488e-07,0.004092695515372106,0.1493017288324552,0.12469263791847401,0.3529325485318332,0.2986034576649104,0.3222294687928479,0.15304270960340052,0.3606848234301266,0.3222294687928479,0.6208329264577583,3016.0,0.0097,1231700.0,1809.646129511547,553844.7627059835,0.0032674248297843416
"Bremerton, WA",2.2804236126862363,99.0909090909091,-1.043049135891923e-07,0.0011465398806266352,0.2870011979538464,8.372004424152985,-8.91331579396794e-07,0.005852436141287591,0.05004084050350334,0.3300192816096672,0.35936500068010524,0.10008168100700668,0.5171065741075556,0.14699035141221614,0.5953664937179288,0.5171065741075556,0.6171882551145622,2801.0,0.0098,97600.0,1949.3798864306327,556886.659093298,0.003500496653312794
"Panama City, FL",1.143982697740709,65.45454545454545,7.139241543528951e-07,0.0009352641117807748,0.2902418631471171,7.303484185545562,-1.1749873899424383e-07,0.005651261726636507,0.04580118232866614,0.703218651074697,0.3116149380652561,0.09160236465733228,0.5238604371522575,0.312946589784143,0.5685375696400263,0.5238604371522575,0.6154628018095898,5854.0,0.0089,88300.0,1752.428282828283,354855.1292729427,0.004938433006220895
"Manchester, NH",0.2939635268337741,67.27272727272727,-1.0789896144027691e-07,0.0007456865564389292,0.29294601484083543,8.14860352481167,8.588520561344232e-07,0.005448882720827316,0.042630062141677215,0.3283800140201823,0.26876885028437364,0.08526012428335443,0.529496153618555,0.5223348411365981,0.5415479994641503,0.529496153618555,0.6147562779019093,2032.0,0.0218,116100.0,1997.1228894747687,480687.7825262304,0.004154719470877729
"Spokane, WA",10.398601963877224,382.72727272727275,1.7700887062366964e-07,0.0015933353664819385,0.255148242345367,6.936809889403717,-1.4485331304756614e-07,0.006434663730161005,0.08032688596242016,0.45832824911446407,0.4603444577289049,0.16065377192484032,0.4507219009252218,0.3070801261564245,0.6730132451949359,0.4507219009252218,0.6113756728500621,2801.0,0.0098,274400.0,1511.3342190016103,412105.5847682779,0.0036673470946806406
"Bakersfield, CA",11.529888972154861,315.45454545454544,7.567357954980928e-07,0.0012231417662662467,0.2509672550631519,7.016784706298001,1.8535694934968404e-06,0.005270369923781065,0.08454731673858708,0.7227453070041118,0.3766776572885189,0.16909463347717416,0.44200831472867247,0.7356620037079807,0.5177412629703748,0.44200831472867247,0.6111029482058467,2598.0,0.0076,293100.0,1754.401058597983,351384.69692782685,0.004992821468711628
"St. George, UT",8.989171554922365,271.8181818181818,-4.7187035743649887e-07,0.003981104792564301,0.2598641623155186,6.924548734037178,-4.936754044807096e-07,0.004971856379922279,0.07506880076273688,0.16237039542922957,1.0,0.15013760152547376,0.4605503391342406,0.23227171905243202,0.47793104546183407,0.4605503391342406,0.6106879406597143,2876.0,0.0063,86000.0,1807.457396546106,530832.6397814313,0.0034049477388774004
"Columbus, OH",30.66919780592396,1165.4545454545455,-8.147366722673313e-08,0.001168575070451689,0.17811234046197796,5.343759853337655,7.55185207586522e-07,0.0045702920747801275,0.15594929293522242,0.34043275514709675,0.3643451349360314,0.31189858587044483,0.29017155097673086,0.5001024424444823,0.42437782263407015,0.29017155097673086,0.6020701368471757,3265.0,0.0156,1159000.0,1491.469257748912,314037.8939582072,0.004749328939097393
"East Stroudsburg, PA",-0.17748768520687946,22.727272727272727,-2.3265056042570418e-07,0.0008661321881606388,0.2857835365284301,7.860343156675152,1.7825581638556143e-06,0.005917961916415821,0.0408712448033725,0.2714800334338034,0.295990554353015,0.081742489606745,0.5145688486679899,0.7204329096016666,0.6041051101523797,0.5145688486679899,0.5963113382747349,2902.0,0.0158,57900.0,1818.701923076923,298415.69225222926,0.0060945250879759555
"Asheville, NC",6.43257816430223,250.0,-1.4993131307450432e-07,0.0014925867837947198,0.26187061688105345,7.545305439956271,9.602233745122944e-07,0.005770472092388982,0.06553105715835691,0.3092087968859894,0.4375744488540029,0.13106211431671383,0.46473198658402304,0.544074940287783,0.5844356442417058,0.46473198658402304,0.5957941009007368,4375.0,0.0084,206600.0,1773.5420542493714,431000.658145281,0.004114940478006297
"Savannah, GA",9.603732765363551,325.45454545454544,1.448440441966754e-07,0.0019129318911733206,0.25007907135800506,7.435355017517659,2.1987424346171734e-06,0.005531115882173671,0.07736151077125475,0.44365767162972974,0.5325759026734287,0.1547230215425095,0.44015725306529735,0.8096878138122741,0.5525147381832551,0.44015725306529735,0.5948802746078068,4006.0,0.0092,206500.0,1802.976711117876,337555.3722156615,0.005341276897130726
"Ocala, FL",6.967159203157707,215.45454545454547,1.3842585261138628e-07,0.002044653087485863,0.25791300299843173,6.628163522659695,3.2209737647029706e-07,0.005797893303164393,0.06752538950039973,0.44073029450933493,0.5623459771404893,0.13505077900079945,0.45648393238745194,0.40722239964439105,0.5880925783667218,0.45648393238745194,0.5915347113882514,5854.0,0.0089,120900.0,1553.8851471387998,279979.3725813167,0.005549998676018506
"Atlantic City, NJ",-0.5728642803764641,30.90909090909091,1.3646088724483276e-06,0.0010923918201289674,0.28246684967990143,9.053526223760981,3.0861439631503673e-06,0.006030880280016062,0.03939623489145783,1.0,0.3471270933547147,0.07879246978291567,0.5076565490624516,1.0,0.619164073834646,0.5076565490624516,0.5864490188453673,2619.0,0.0249,132300.0,2069.6490264121844,351497.22783067526,0.005888094876836936
"Lake Havasu City, AZ",3.028826056897851,87.27272727272727,-2.882233075680148e-07,0.0017801260025997517,0.2661878353379676,7.265755178989913,5.843972485540863e-07,0.006297245798840415,0.05283286470726232,0.24613295765084212,0.5025606788280708,0.10566572941452464,0.4737294918655326,0.4634752462847826,0.6546869821224828,0.4737294918655326,0.5793952212800573,4086.0,0.0066,56200.0,1608.2857142857144,359808.78064817825,0.004469834536523719
"Worcester, MA",1.7790189612147387,161.8181818181818,2.4501126113062017e-07,0.0007227891157425645,0.2705658659814483,8.32321295343364,1.1811420080222466e-06,0.005639816869008626,0.04817027750145371,0.4893445625817155,0.2635938402349775,0.09634055500290742,0.4828537356883677,0.5914531639678556,0.5670112661241772,0.4828537356883677,0.5791942906912751,2746.0,0.0123,293600.0,1986.5728562526451,446998.24529518303,0.004444252023720534
"Tucson, AZ",9.69962023150262,333.6363636363636,2.102149382739578e-07,0.0009409200294957853,0.24054327875563872,6.469436616570969,1.2063009657474598e-06,0.005545094157841202,0.07771923291442523,0.4734737432004525,0.31289322201855324,0.15543846582885046,0.4202837291379262,0.5968487555833042,0.5543789021589506,0.4202837291379262,0.5757221949667767,4086.0,0.0066,403800.0,1563.7728356548598,350826.115734131,0.0044574014462479316
"Trenton, NJ",8.102356172347868,332.72727272727275,1.314054293825556e-07,0.0012798348700579973,0.24479395047024718,7.657566396293129,1.9939364985770053e-06,0.004029677903358274,0.07176040695461394,0.4375282357888267,0.3894907653447544,0.14352081390922788,0.429142544503385,0.7657651202189307,0.3522806994205097,0.429142544503385,0.5726633584126128,2619.0,0.0249,294300.0,2360.175794455713,412366.4690270995,0.005723491049173082
"Boulder, CO",8.212549943691252,306.3636363636364,8.473254840639656e-08,0.0016792708029471192,0.24290768782696803,7.6361099937379695,4.415362063567004e-08,0.004227496722791313,0.07217150085078408,0.41624044434525537,0.47976657364149927,0.14434300170156816,0.4252113887685998,0.34761456473616353,0.3786621162470689,0.4252113887685998,0.569554390470168,5542.0,0.0051,212400.0,2267.2911156096125,755848.6995584596,0.0029996626532983184
"Visalia, CA",7.128778382509112,247.27272727272728,2.476322798565651e-07,0.0019831983879185864,0.24548587008631995,6.7438770145694376,1.1751485323686267e-06,0.004897710767569556,0.0681283333630646,0.4905400255323765,0.5484567092497872,0.1362566667261292,0.430584572619897,0.5901678028119102,0.4680428745034598,0.430584572619897,0.5668412393460263,2598.0,0.0076,143700.0,1791.2614476237666,344828.33980188286,0.005194646845595449
"Cincinnati, OH",22.416610334606347,960.9090909090909,1.1061898595128395e-07,0.00099183117526889,0.18725948276954407,5.693292753380009,1.2044504231962244e-06,0.004935333800694861,0.1251618146983905,0.4280474095924636,0.3243995599755247,0.250323629396781,0.3092350896983441,0.5964518881143681,0.4730603390804036,0.3092350896983441,0.5595587190951251,3265.0,0.0156,1157900.0,1498.5578929957326,283742.1878117698,0.0052814067042785086
"San Jose, CA",26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,0.17121313738417204,6.868938039594534,-4.2547500038574504e-07,0.002398575327807264,0.13906943405391659,0.1430306723748929,0.36787699291206477,0.27813886810783317,0.2757929373507861,0.246897981893846,0.13475439400723038,0.2757929373507861,0.5539318054586193,2598.0,0.0076,1162200.0,3277.120039914307,1633092.063824156,0.0020066964456617264
"Chattanooga, TN",11.189897735901969,418.1818181818182,7.309571484710782e-08,0.0016768677297878717,0.2220234847315525,6.157673202647145,1.1426447336852527e-06,0.005299235546318261,0.08327892996616815,0.4109328121465867,0.47922345932957905,0.1665578599323363,0.3816866680424145,0.5831970361544948,0.5215908260316368,0.3816866680424145,0.5482445279747508,4873.0,0.0071,286100.0,1540.7086406428016,303161.206082139,0.005082143129571003
"Fayetteville, AR",21.203890578171873,712.7272727272727,-1.3020001946223173e-07,0.0026950190704017013,0.1861119729642903,5.7077471536569995,1.2217604555729226e-06,0.004826579480524,0.12063758720751348,0.3182083626840486,0.7093340419642216,0.24127517441502697,0.3068435670926674,0.6001641987186049,0.4585566985251745,0.3068435670926674,0.5481187415076944,6099.0,0.0062,311600.0,1529.0849886735466,337549.0596734301,0.004529963704099476
"Eugene, OR",1.304948273376164,116.36363636363636,-4.6895959716380734e-07,0.0008665057371727605,0.25716394917213636,7.54691047155278,3.874763796903656e-07,0.005492645770250223,0.04640168782757537,0.1636980113023303,0.29607497950416206,0.09280337565515075,0.4549228309918453,0.42124358468128403,0.547384305897158,0.4549228309918453,0.547726206646996,3016.0,0.0097,163100.0,1836.885469232354,451029.516261265,0.0040726502435115865
"Salem, OR",6.531059695395168,260.90909090909093,-1.706022640628455e-07,0.0016383508735221218,0.23780822201968527,7.253938747922449,-1.0920328200062036e-06,0.006189317621225119,0.06589845683825023,0.2997806475115193,0.47051833280956384,0.13179691367650045,0.4145836035425772,0.10394795105248224,0.6402935171874448,0.4145836035425772,0.5463805172190777,3016.0,0.0097,183100.0,1622.1724153681516,443905.3286055748,0.0036543206644169567
"Santa Rosa, CA",0.3142002735735008,137.27272727272728,-1.6457876668262807e-08,0.0008710083991488467,0.2593967604397411,8.622980479602361,-1.075714981026044e-06,0.004156112319153793,0.04270555826964908,0.37008686179319417,0.29709261816886134,0.08541111653929816,0.45957622793559116,0.10744747580009742,0.3691421842574119,0.45957622793559116,0.5449873444748893,2598.0,0.0076,209200.0,2595.8475737780814,821589.6569926026,0.0031595426642541747
"Durham, NC",13.288517005094866,455.45454545454544,3.043262667393675e-07,0.0014438818752078924,0.21138137734519322,6.045365543591883,6.881036686921403e-07,0.0044151394658797334,0.09110813447956867,0.5163985057380908,0.42656673865904793,0.18221626895913734,0.3595074759605753,0.4857161315025475,0.4036864361478873,0.3595074759605753,0.5417237449197126,4375.0,0.0084,351500.0,1735.7898789638784,414599.8794218342,0.004186662768412918
"Grand Rapids, MI",11.884871898578655,584.5454545454545,-1.8724775437595953e-08,0.0013425047363308487,0.215516897044676,6.865604513679978,3.909186047628978e-08,0.005842600211756853,0.08587163219234072,0.36905291515831845,0.40365467091206103,0.17174326438468143,0.3681263032701574,0.3465290193422065,0.5940547592855288,0.3681263032701574,0.5398695676548388,3564.0,0.0154,585700.0,1598.2777921109964,325159.0774157741,0.004915371899851076
"Richmond, VA",15.311589675644983,769.0909090909091,2.333865989748203e-07,0.0011953882517595931,0.20091992531146033,5.830742276361714,1.2501215102067328e-06,0.00456245513456437,0.09865550141540155,0.4840424818359168,0.3704051345912205,0.1973110028308031,0.3377047872930551,0.6062465122332904,0.4233326764388331,0.3377047872930551,0.5350157901238581,3430.0,0.0082,724100.0,1630.087015609046,367636.83344252687,0.0044339600043472776
"Greenville, SC",16.933942466326222,628.1818181818181,2.620470891712884e-07,0.001571739459923343,0.19217013963879634,5.723025044352307,9.253031133215533e-07,0.004677319256727839,0.1047079245383506,0.4971147097595496,0.4554636051066164,0.2094158490767012,0.3194693786410353,0.5365859389329609,0.43865112942473333,0.3194693786410353,0.5288852277177365,4319.0,0.0057,465900.0,1570.9723763912125,294819.8955764363,0.005328583314635614
"Medford, OR",1.5518514301872992,74.54545454545455,-7.688594011010107e-07,0.0009985822654354527,0.2440618619849672,7.491156886487198,-1.411955245401765e-06,0.005665960582945964,0.04732279597618301,0.02691184454643113,0.3259253619164328,0.09464559195236602,0.42761680053685264,0.035337368097833284,0.5704978313395191,0.42761680053685264,0.5222623924892187,3016.0,0.0097,89400.0,1786.8823529411766,427762.0224695024,0.004177281430046946
"Allentown, PA",8.516572997264031,380.0,3.1128840993610315e-07,0.0012282305604188212,0.21772134834007806,5.868244383093714,1.2869593435954054e-06,0.004357561464880193,0.07330570308467724,0.5195739825733025,0.3778277666491281,0.14661140616935447,0.37272059525958523,0.6141467562391866,0.3960077468868633,0.37272059525958523,0.5193320014289398,2902.0,0.0158,397000.0,1701.316190410613,327761.7882654116,0.005190709385051739
"Kennewick, WA",5.752890340796725,207.27272727272728,6.646317365151787e-09,0.0018618333657645335,0.22640273541596637,6.381255650194214,7.718441124953801e-07,0.004870468224115993,0.06299538284448329,0.3806248284618121,0.5210272153766088,0.12599076568896658,0.3908134545498159,0.5036751122120661,0.4644097677225988,0.3908134545498159,0.5168042202387825,2801.0,0.0098,128000.0,1699.7338217338215,430394.9161865236,0.003949242330263015
"Missoula, MT",2.6468265900449635,93.63636363636364,1.580044462297152e-07,0.0016186923691912608,0.2371720883613952,6.237402140880603,2.0208483025002868e-06,0.005836225778670168,0.051407760118781426,0.44966021288995345,0.466075349036078,0.10281552023756285,0.4132578388152805,0.7715366273374284,0.5932046552520761,0.4132578388152805,0.5160733590528434,4271.0,0.0084,68400.0,1418.979797979798,561296.1222025356,0.00252804133478011
"Gainesville, FL",5.650529709872067,215.45454545454547,-2.6259105842739736e-07,0.0015845072221846875,0.22633371317595607,6.658674743851445,9.596807787618634e-07,0.005515467133365888,0.06261351161829462,0.25782398598513007,0.45834922445975423,0.12522702323658924,0.3906696054545635,0.5439585751698962,0.5504277973841165,0.3906696054545635,0.5158966286911527,5854.0,0.0089,156300.0,1617.1536191339146,305376.3245687608,0.0052956090208289355
"Winchester, VA",3.3615403246183173,113.63636363636364,1.8885934594663321e-07,0.0017653080549690332,0.22915263743271952,6.517398571223359,1.7305359352571664e-06,0.004660904002144954,0.05407410368983949,0.4637333246509689,0.4992117007078843,0.10814820737967898,0.39654451916150935,0.7092762192686074,0.4364619662566064,0.39654451916150935,0.5046927265411884,3430.0,0.0082,72600.0,1796.6666666666667,362520.04700130847,0.004956047759367586
"Albuquerque, NM",8.567753781659068,386.3636363636364,5.275052150998583e-07,0.0010622412154659795,0.20938850677265045,5.918622141460483,2.0536130047910164e-06,0.005075563679613396,0.07349664044719326,0.6181918128562127,0.34031280855339613,0.1469932808943865,0.3553541388800526,0.7785633473984651,0.4917616077356847,0.3553541388800526,0.5023474197744391,4529.0,0.008,420900.0,1526.9191877924434,335718.3139896525,0.004548215346510724
"Kansas City, MO",21.045456796765887,988.1818181818181,1.1451890619073725e-07,0.0009952749883724733,0.16280867701803106,5.032607890717711,1.1897471544726022e-06,0.004467258794234244,0.12004652693532988,0.4298261874816291,0.3251778900804309,0.24009305387065977,0.2582772203938446,0.593298624202908,0.4106371485724253,0.2582772203938446,0.49837027426450436,4956.0,0.0097,1144400.0,1429.0833652553492,304804.6645647628,0.004688521966341849
"Burlington, NC",2.4068083386318984,93.63636363636364,2.8124551736048245e-07,0.001572114135753858,0.22827497830072413,6.836622201215455,9.993185156587952e-07,0.0068833700333580565,0.0505123371114513,0.5058712323222924,0.4555482849279943,0.1010246742229026,0.3947153917373813,0.5524592866537471,0.7328533961536411,0.3947153917373813,0.49574006596028386,4375.0,0.0084,69400.0,1374.7037037037037,285483.89088949515,0.004815345970732278
"Idaho Falls, ID",6.80290833806242,206.36363636363637,-8.252034049298344e-09,0.0029601754910353025,0.2096774228467868,5.447652138192127,7.826371248210038e-07,0.006269911421389556,0.06691262775118138,0.37382959767402646,0.7692615753351731,0.13382525550236277,0.3559562682207144,0.5059897822967973,0.6510416282209055,0.3559562682207144,0.48978152372307715,3427.0,0.0069,82800.0,1208.5668276972624,389177.5129883968,0.003105438488511271
"Winston, NC",4.4789359712029935,173.63636363636363,-5.366338038449237e-08,0.0007326777700122103,0.2116956926165401,5.861288361427374,1.4795773122608585e-06,0.004912622832954369,0.05824271072014629,0.35311720003032404,0.2658287574861682,0.11648542144029259,0.3601625397110495,0.65545561760249,0.47003157008757646,0.3601625397110495,0.4766479611513421,4375.0,0.0084,276900.0,1549.40203071782,267084.02042774257,0.005801178326716848
"Daphne, AL",5.396498404304635,183.63636363636363,-1.5168026695242156e-07,0.0024948055046402295,0.2042255249422385,5.247852666017856,1.0415777276263524e-06,0.004082816151048596,0.06166581087367196,0.3084110881390931,0.6640841282913134,0.12333162174734393,0.3445939800530021,0.561522199841884,0.35936729646809673,0.3445939800530021,0.46792560180034604,5144.0,0.0041,89100.0,1607.620401002506,377401.1129476132,0.00425971293101528
"Charlottesville, VA",2.656163553416702,139.0909090909091,3.6405540933364216e-07,0.001287078388375326,0.2139229816514845,6.650441542375229,9.520265840635787e-07,0.004554695414739216,0.05144259301908143,0.5436413393506065,0.39112786010055,0.10288518603816287,0.3648044277821213,0.5423170561058658,0.4222978284716305,0.3648044277821213,0.4676896138202842,3430.0,0.0082,126600.0,1864.6944676700111,438280.79960360174,0.0042545657244317196
"Fort Collins, CO",8.532382559162992,333.6363636363636,5.2270748027715895e-09,0.0020705879985069633,0.19227194337260287,6.170771215439971,5.912653805926361e-07,0.004126579233500986,0.07336468295548622,0.3799775030976199,0.5682074804824631,0.14672936591097244,0.31968154757381995,0.46494818630263784,0.3652036073059662,0.31968154757381995,0.46641091348479236,5542.0,0.0051,189400.0,1867.8867104646176,559217.7261080827,0.003340177936533439
"Greeley, CO",3.9421846940830823,127.27272727272727,5.303447036901485e-07,0.0012296366430533264,0.20827530700817473,6.278247670836523,8.679828968705445e-09,0.004306849420266114,0.05624028198850843,0.6194869212714694,0.37814555289695967,0.11248056397701686,0.3530341217532369,0.34000685320149104,0.38924471194951277,0.3530341217532369,0.4655146857302538,5542.0,0.0051,115900.0,1838.7158585499928,501002.41543655697,0.003670073839759428
"Hinesville, GA",0.7786595042986817,20.90909090909091,9.449586027232253e-08,0.001065399645115969,0.21860954528171436,6.008419318678444,2.4746811761424655e-06,0.004971046112245516,0.04443829100438786,0.42069355164125755,0.3410266396490086,0.08887658200877573,0.37457168450909833,0.8688656532288576,0.47782298693947994,0.37457168450909833,0.4634482665178741,4006.0,0.0092,22000.0,1573.785627169528,239016.1822884433,0.006584431280348596
"Harrisonburg, VA",1.652025012052358,81.81818181818181,1.4529762940692263e-07,0.0012934205360178358,0.21517315991985475,6.293174439776821,6.358647577089436e-07,0.0051127655841115265,0.04769650809765945,0.4438645546666386,0.39256123766531664,0.0953930161953189,0.3674099215009937,0.4745129714519771,0.4967229099622368,0.3674099215009937,0.46280293769631264,3430.0,0.0082,73000.0,1636.5711412770236,322438.15522572654,0.005075612531436681
"Columbia, SC",9.784084142983138,478.1818181818182,4.5764129929849585e-07,0.0012354894214141497,0.1858377931242625,5.676927359226107,1.6180481114311674e-06,0.00494121300263643,0.07803433782492053,0.5863264461185063,0.37946832897642596,0.15606867564984106,0.3062721495043861,0.6851520736778159,0.4738443983396418,0.3062721495043861,0.46234082515422714,4319.0,0.0057,433800.0,1493.6250179330352,248244.5607102808,0.006016748216595177
"Virginia Beach, VA",8.235264690115919,520.9090909090909,3.742592153714323e-07,0.0007383559200644697,0.19092679690193828,5.392820376909092,1.978632020321496e-06,0.003926875873939965,0.07225624151710665,0.5482953587794497,0.2671120661306617,0.1445124830342133,0.3168781308380221,0.7624829208744212,0.33857086535884884,0.3168781308380221,0.46139061387223534,3430.0,0.0082,820400.0,1696.5153931302723,348956.2635334528,0.004861684888391852
"Grand Junction, CO",1.60549609319934,45.45454545454545,2.680102940325854e-07,0.0008328525302046802,0.21195979539274837,5.985311744190231,1.4248756052185663e-06,0.005309602116912836,0.0475229251963513,0.49983456460389536,0.28846907775454556,0.0950458503927026,0.3607129557132765,0.64372428615817,0.5229733275585454,0.3607129557132765,0.4557588061059791,5542.0,0.0051,66800.0,1495.6826923076924,400158.2653536841,0.0037377278487193497
"Chicago, IL",15.744459351876154,2263.6363636363635,1.352568788169083e-07,0.0005808467235372407,0.15832349849138364,5.4336586286224575,1.3094907678633404e-06,0.003165938618521624,0.10027038472111269,0.4392849058421676,0.2315136913729918,0.20054076944222538,0.2489296699085562,0.6189788468683763,0.23709112257409098,0.2489296699085562,0.44947043935078157,4390.0,0.0227,4793600.0,2038.100922085903,319321.70603050874,0.006382594366733022
"El Paso, TX",11.614058623937725,443.6363636363636,1.733496373746376e-07,0.0014622472860506997,0.1727893453049736,4.760169357658101,2.5189498218663647e-06,0.003869146061499145,0.08486132387046823,0.45665925005934754,0.4307174726617308,0.16972264774093646,0.2790779087354184,0.8783595097035145,0.3308719302945038,0.2790779087354184,0.44880055647635486,5602.0,0.018,346400.0,1516.1125549613787,218211.12793916275,0.00694791585232111
"Warner Robins, GA",3.125968457743651,105.45454545454545,-2.328481565630704e-07,0.0014781556121843994,0.20259584633677064,6.005267188377597,2.5812627574012756e-06,0.00534633082424502,0.05319526856693764,0.27138990860597334,0.43431288529769574,0.10639053713387528,0.34119757053465194,0.8917231456767651,0.5278715234956567,0.34119757053465194,0.4475881076685272,4006.0,0.0092,81600.0,1489.4944444444443,236845.9187009216,0.00628887528488642
"Springfield, MA",-1.971366911565493,51.81818181818182,-7.413029932774063e-08,0.000347417700666503,0.22062946691803814,6.894069462787922,1.8676294882945048e-06,0.004773989003485129,0.03417891735662048,0.34378211094124667,0.1787568110213566,0.06835783471324096,0.3787813986508398,0.738677311053861,0.451543152999797,0.3787813986508398,0.4471392333640808,2746.0,0.0123,331500.0,1861.018664857386,343930.74180701823,0.005411027391967234
"Spartanburg, SC",8.822810581122605,310.0,-5.162569470686479e-07,0.0020535248976632212,0.17832606224331343,5.5087800659694395,4.824433462940407e-07,0.0052086117221537345,0.07444816694599521,0.14212539569451776,0.564351079257926,0.14889633389199042,0.2906169680607934,0.44161020615852686,0.5095050958339068,0.2906169680607934,0.4395133019527838,4319.0,0.0057,174300.0,1395.4544046739168,264939.70768627414,0.005267064030758013
"Memphis, TN",7.262282621771027,282.72727272727275,-3.6587587936124497e-07,0.0004932433445883515,0.18380825088048755,4.864935992248396,1.545276780583681e-06,0.0042421951388838695,0.06862639035126211,0.21071513644894052,0.21171460673146983,0.13725278070252422,0.3020423850762815,0.6695455296049573,0.38062231923857043,0.3020423850762815,0.43929516577880573,4873.0,0.0071,653700.0,1436.9475415330808,241485.33184344272,0.005950454756666826
"Pueblo, CO",0.8545136874062246,39.09090909090902,-1.4636324265145587e-07,0.0006982813881381212,0.20623202614164696,5.766421121283634,-1.274920032532503e-07,0.0056794252907937035,0.044721276070552006,0.3108362160088978,0.2580548920912668,0.08944255214110401,0.3487757246923358,0.3108034337187858,0.5722935051343437,0.3487757246923358,0.43821827683343983,5542.0,0.0051,64599.99999999999,1362.0622895622896,291208.5143611294,0.004677274950392378
"Tallahassee, FL",7.236726974832775,265.45454545454544,5.512128677096437e-07,0.0014956659287190506,0.18196369134844212,5.59285199175038,2.3279366432909273e-06,0.004885262732443176,0.06853105129224892,0.6290050207366423,0.43827036094908206,0.13706210258449783,0.29819814270187534,0.8373948117212547,0.4663827857197845,0.29819814270187534,0.4352602452863732,5854.0,0.0089,200600.0,1485.623741331373,279409.4329498979,0.005317013551213092
"Fayetteville, NC",1.8659030432448347,97.27272727272727,2.0662573719622036e-07,0.0008090511052909346,0.1985884126256219,5.227557151394209,2.166106938843648e-06,0.004918936708648376,0.04849441121029662,0.4718366862544511,0.2830897598319912,0.09698882242059324,0.33284568694543626,0.8026888033888346,0.4708735980955894,0.33284568694543626,0.4298345093660295,4375.0,0.0084,136800.0,1381.1888078875752,243500.99815954664,0.005672210045654898
"Detroit, MI",9.116276225290369,979.0909090909091,1.0121617824898373e-07,0.0009382215599264645,0.1698798258909809,4.939333155203947,7.748792066058433e-07,0.004465726191713749,0.07554298322809763,0.4237587304887927,0.3122833456867655,0.15108596645619526,0.2730141858649371,0.5043260186809817,0.4104327583832688,0.2730141858649371,0.42410015232113235,3564.0,0.0154,2034200.0,1403.2156452517402,252394.86522524885,0.005559604566437774
"Greensboro, NC",1.6896543490326397,132.72727272727272,7.460871439957219e-08,0.00046701188277990373,0.19599785290737132,5.611116945887364,1.6835328449961554e-06,0.005043296912847071,0.04783688981398458,0.4116229006573759,0.20578608047086383,0.09567377962796916,0.32744670725987124,0.6991959336509593,0.4874584629380992,0.32744670725987124,0.42312048688784043,4375.0,0.0084,365600.0,1454.0073377924534,254586.66829171128,0.005711246969642645
"Oklahoma City, OK",19.64743776791477,725.4545454545455,8.749103880118213e-07,0.001155869516692699,0.12990291290010728,3.724135220190156,1.5623898623908895e-06,0.003326154403733235,0.11483101354937378,0.7766454740121504,0.36147357521641804,0.22966202709874756,0.18969839136355424,0.6732156021779926,0.2584577419077623,0.18969839136355424,0.41936041846230176,8426.0,0.009,709700.0,1340.8765303215455,235819.3867128411,0.005686031793282289
"Springfield, MO",8.646792371759886,270.90909090909093,4.735372645953498e-07,0.0013011652435841105,0.1685515654367766,4.704744853403037,1.6308357637786936e-06,0.004997763966204217,0.07379150540694757,0.593576694805887,0.39431160531629467,0.14758301081389513,0.27024596123808653,0.6878945143838726,0.48138612033606876,0.27024596123808653,0.41782897205198166,4956.0,0.0097,236800.0,1228.582905982906,254715.6907565081,0.004823349917447184
"Augusta, GA",4.59057348902615,191.8181818181818,-1.2411690707776168e-07,0.0009177095560313623,0.18170279580225845,5.036083902702487,1.324261667506771e-06,0.004596677183800528,0.05865919072261098,0.3209829080958596,0.3076474639872332,0.11731838144522196,0.2976544108805332,0.6221466149110427,0.42789658066263586,0.2976544108805332,0.4149727923257551,4006.0,0.0092,247600.0,1400.2027837207334,232084.29221599977,0.0060331648055594
"Ann Arbor, MI",2.9391821200824326,174.54545454545453,2.7057417135511778e-08,0.000972732371546602,0.18753283524359238,6.050569319548092,8.627491777629572e-07,0.00410773280310117,0.052498434958609445,0.38993445807879035,0.3200830731460611,0.10499686991721889,0.30980478297504743,0.5231706180798626,0.3626902188553866,0.30980478297504743,0.41480165289226634,3564.0,0.0154,230100.0,1838.963324575204,401854.1527262563,0.004576195896195973
"Waco, TX",5.101992384263153,193.63636363636363,4.2382770325222464e-07,0.0015751218176314025,0.17939673986232035,4.970018022782832,1.4729427917653324e-06,0.004335833979205101,0.06056711331800759,0.570903854550656,0.45622804578633996,0.12113422663601518,0.2928483648798218,0.6540327779304671,0.3931101365491284,0.2928483648798218,0.413982591515837,5602.0,0.018,138000.0,1448.6395304395303,258689.4171859148,0.005599918026018137
